date,temperature,uncertainty,month,year
1913-05-01,10.745,0.288,5,1913
1913-06-01,13.005,0.266,6,1913
1913-07-01,14.137,0.298,7,1913
1913-08-01,13.724,0.325,8,1913
1913-09-01,11.759,0.237,9,1913
1913-10-01,9.077,0.194,10,1913
1913-11-01,6.024,0.213,11,1913
1913-12-01,4.103,0.271,12,1913
1914-01-01,3.3760000000000003,0.307,1,1914
1914-02-01,3.2,0.225,2,1914
1914-03-01,4.942,0.221,3,1914
1914-04-01,8.097999999999999,0.244,4,1914
1914-05-01,11.284999999999998,0.284,5,1914
1914-06-01,13.496,0.233,6,1914
1914-07-01,14.298,0.307,7,1914
1914-08-01,13.73,0.318,8,1914
1914-09-01,11.915,0.23,9,1914
1914-10-01,9.387,0.183,10,1914
1914-11-01,5.759,0.195,11,1914
1914-12-01,3.6,0.276,12,1914
1915-01-01,2.299,0.246,1,1915
1915-02-01,3.265,0.261,2,1915
1915-03-01,5.143,0.209,3,1915
1915-04-01,8.705,0.251,4,1915
1915-05-01,11.493,0.286,5,1915
1915-06-01,13.3,0.249,6,1915
1915-07-01,14.443,0.295,7,1915
1915-08-01,13.77,0.326,8,1915
1915-09-01,11.867,0.259,9,1915
1915-10-01,8.984,0.19,10,1915
1915-11-01,6.216,0.185,11,1915
1915-12-01,3.633,0.197,12,1915
1916-01-01,2.616,0.242,1,1916
1916-02-01,2.957,0.264,2,1916
1916-03-01,4.846,0.307,3,1916
1916-04-01,8.046999999999999,0.257,4,1916
1916-05-01,10.972,0.294,5,1916
1916-06-01,12.942,0.232,6,1916
1916-07-01,14.052,0.301,7,1916
1916-08-01,13.58,0.3229999999999999,8,1916
1916-09-01,11.726,0.247,9,1916
1916-10-01,9.053,0.218,10,1916
1916-11-01,5.596,0.214,11,1916
1916-12-01,2.316,0.226,12,1916
1917-01-01,2.133,0.252,1,1917
1917-02-01,2.36,0.314,2,1917
1917-03-01,4.488,0.231,3,1917
1917-04-01,7.854999999999999,0.272,4,1917
1917-05-01,10.443,0.294,5,1917
1917-06-01,12.915,0.243,6,1917
1917-07-01,14.259,0.296,7,1917
1917-08-01,13.470999999999998,0.319,8,1917
1917-09-01,11.745,0.242,9,1917
1917-10-01,8.544,0.173,10,1917
1917-11-01,5.82,0.226,11,1917
1917-12-01,2.247,0.266,12,1917
1918-01-01,1.934,0.251,1,1918
1918-02-01,2.455,0.342,2,1918
1918-03-01,4.811,0.257,3,1918
1918-04-01,7.643999999999999,0.258,4,1918
1918-05-01,10.54,0.304,5,1918
1918-06-01,12.908,0.242,6,1918
1918-07-01,14.002,0.301,7,1918
1918-08-01,13.431,0.329,8,1918
1918-09-01,11.880999999999998,0.256,9,1918
1918-10-01,9.433,0.209,10,1918
1918-11-01,5.683,0.225,11,1918
1918-12-01,2.8480000000000003,0.245,12,1918
1919-01-01,2.184,0.252,1,1919
1919-02-01,2.852,0.285,2,1919
1919-03-01,4.743,0.27,3,1919
1919-04-01,8.487,0.292,4,1919
1919-05-01,10.969,0.286,5,1919
1919-06-01,13.228,0.241,6,1919
1919-07-01,14.274,0.299,7,1919
1919-08-01,13.786,0.335,8,1919
1919-09-01,11.989999999999998,0.25,9,1919
1919-10-01,9.361,0.216,10,1919
1919-11-01,5.489,0.23,11,1919
1919-12-01,3.224,0.245,12,1919
1920-01-01,2.841,0.25,1,1920
1920-02-01,2.755,0.268,2,1920
1920-03-01,5.227,0.231,3,1920
1920-04-01,8.293,0.272,4,1920
1920-05-01,11.130999999999998,0.31,5,1920
1920-06-01,13.105,0.245,6,1920
1920-07-01,14.245,0.305,7,1920
1920-08-01,13.698,0.343,8,1920
1920-09-01,11.794,0.258,9,1920
1920-10-01,9.021,0.212,10,1920
1920-11-01,5.566,0.229,11,1920
1920-12-01,2.629,0.229,12,1920
1921-01-01,2.98,0.32,1,1921
1921-02-01,3.125,0.236,2,1921
1921-03-01,5.081,0.276,3,1921
1921-04-01,8.324,0.262,4,1921
1921-05-01,11.245,0.282,5,1921
1921-06-01,13.44,0.239,6,1921
1921-07-01,14.436,0.302,7,1921
1921-08-01,13.561,0.326,8,1921
1921-09-01,11.869000000000002,0.24,9,1921
1921-10-01,9.264,0.188,10,1921
1921-11-01,5.864,0.198,11,1921
1921-12-01,3.663,0.213,12,1921
1922-01-01,2.15,0.214,1,1922
1922-02-01,2.376,0.271,2,1922
1922-03-01,5.156000000000001,0.223,3,1922
1922-04-01,8.379999999999999,0.276,4,1922
1922-05-01,11.097,0.285,5,1922
1922-06-01,13.331,0.241,6,1922
1922-07-01,14.278,0.306,7,1922
1922-08-01,13.584,0.333,8,1922
1922-09-01,11.775,0.255,9,1922
1922-10-01,9.056,0.219,10,1922
1922-11-01,6.046,0.246,11,1922
1922-12-01,3.667,0.234,12,1922
1923-01-01,2.487,0.276,1,1923
1923-02-01,2.563,0.262,2,1923
1923-03-01,4.8660000000000005,0.226,3,1923
1923-04-01,7.749,0.24,4,1923
1923-05-01,10.848999999999998,0.292,5,1923
1923-06-01,13.296,0.259,6,1923
1923-07-01,13.984000000000002,0.3,7,1923
1923-08-01,13.611,0.34,8,1923
1923-09-01,11.883,0.256,9,1923
1923-10-01,9.52,0.191,10,1923
1923-11-01,6.377999999999999,0.179,11,1923
1923-12-01,3.88,0.216,12,1923
1924-01-01,2.339,0.29,1,1924
1924-02-01,2.888,0.288,2,1924
1924-03-01,5.352,0.208,3,1924
1924-04-01,7.97,0.267,4,1924
1924-05-01,11.188,0.298,5,1924
1924-06-01,13.342,0.241,6,1924
1924-07-01,14.304,0.307,7,1924
1924-08-01,13.654000000000002,0.326,8,1924
1924-09-01,11.957,0.232,9,1924
1924-10-01,9.203,0.182,10,1924
1924-11-01,6.4,0.2,11,1924
1924-12-01,3.485,0.243,12,1924
1925-01-01,2.268,0.228,1,1925
1925-02-01,2.701,0.236,2,1925
1925-03-01,5.126,0.224,3,1925
1925-04-01,8.442,0.244,4,1925
1925-05-01,11.039,0.286,5,1925
1925-06-01,13.089,0.22,6,1925
1925-07-01,14.066,0.3,7,1925
1925-08-01,13.769,0.32,8,1925
1925-09-01,11.979,0.235,9,1925
1925-10-01,9.196,0.193,10,1925
1925-11-01,6.34,0.196,11,1925
1925-12-01,4.398,0.207,12,1925
1926-01-01,3.4530000000000003,0.258,1,1926
1926-02-01,3.717,0.211,2,1926
1926-03-01,5.831,0.178,3,1926
1926-04-01,8.193,0.259,4,1926
1926-05-01,10.931,0.295,5,1926
1926-06-01,13.285,0.231,6,1926
1926-07-01,14.168,0.287,7,1926
1926-08-01,13.877,0.321,8,1926
1926-09-01,12.075,0.242,9,1926
1926-10-01,9.55,0.2,10,1926
1926-11-01,6.3,0.208,11,1926
1926-12-01,3.366,0.222,12,1926
1927-01-01,2.372,0.268,1,1927
1927-02-01,3.039,0.244,2,1927
1927-03-01,4.668,0.223,3,1927
1927-04-01,8.035,0.239,4,1927
1927-05-01,11.104,0.297,5,1927
1927-06-01,13.271999999999998,0.23,6,1927
1927-07-01,14.323,0.302,7,1927
1927-08-01,13.698,0.34,8,1927
1927-09-01,12.254,0.24,9,1927
1927-10-01,9.887,0.2,10,1927
1927-11-01,6.346,0.192,11,1927
1927-12-01,3.267,0.212,12,1927
1928-01-01,3.0460000000000003,0.211,1,1928
1928-02-01,3.333,0.241,2,1928
1928-03-01,4.959,0.191,3,1928
1928-04-01,8.244,0.276,4,1928
1928-05-01,11.169,0.321,5,1928
1928-06-01,13.113,0.238,6,1928
1928-07-01,14.31,0.297,7,1928
1928-08-01,13.687,0.327,8,1928
1928-09-01,12.03,0.235,9,1928
1928-10-01,9.486,0.193,10,1928
1928-11-01,6.336,0.231,11,1928
1928-12-01,3.873,0.222,12,1928
1929-01-01,2.0540000000000003,0.289,1,1929
1929-02-01,2.172,0.229,2,1929
1929-03-01,5.099,0.191,3,1929
1929-04-01,8.094,0.265,4,1929
1929-05-01,10.915,0.294,5,1929
1929-06-01,12.928,0.232,6,1929
1929-07-01,13.957,0.314,7,1929
1929-08-01,13.68,0.33,8,1929
1929-09-01,11.807,0.255,9,1929
1929-10-01,9.46,0.195,10,1929
1929-11-01,6.172000000000001,0.207,11,1929
1929-12-01,2.571,0.22,12,1929
1930-01-01,2.401,0.226,1,1930
1930-02-01,3.152,0.236,2,1930
1930-03-01,5.483,0.191,3,1930
1930-04-01,8.181999999999999,0.242,4,1930
1930-05-01,11.105,0.292,5,1930
1930-06-01,13.347,0.231,6,1930
1930-07-01,14.465,0.301,7,1930
1930-08-01,13.928,0.327,8,1930
1930-09-01,11.874,0.247,9,1930
1930-10-01,9.261,0.187,10,1930
1930-11-01,6.574,0.202,11,1930
1930-12-01,3.831,0.194,12,1930
1931-01-01,2.761,0.225,1,1931
1931-02-01,2.708,0.224,2,1931
1931-03-01,5.22,0.186,3,1931
1931-04-01,8.163,0.234,4,1931
1931-05-01,11.02,0.281,5,1931
1931-06-01,13.573,0.24,6,1931
1931-07-01,14.576,0.302,7,1931
1931-08-01,14.12,0.33,8,1931
1931-09-01,12.283,0.25,9,1931
1931-10-01,9.937,0.197,10,1931
1931-11-01,6.242999999999999,0.198,11,1931
1931-12-01,4.027,0.186,12,1931
1932-01-01,3.604,0.223,1,1932
1932-02-01,2.989,0.221,2,1932
1932-03-01,4.94,0.204,3,1932
1932-04-01,8.769,0.263,4,1932
1932-05-01,11.239,0.3,5,1932
1932-06-01,13.383,0.257,6,1932
1932-07-01,14.372,0.306,7,1932
1932-08-01,13.74,0.331,8,1932
1932-09-01,12.31,0.268,9,1932
1932-10-01,9.682,0.232,10,1932
1932-11-01,5.908,0.186,11,1932
1932-12-01,3.527,0.196,12,1932
1933-01-01,2.169,0.226,1,1933
1933-02-01,2.657,0.21,2,1933
1933-03-01,4.869,0.185,3,1933
1933-04-01,8.125,0.272,4,1933
1933-05-01,11.047,0.288,5,1933
1933-06-01,13.11,0.241,6,1933
1933-07-01,14.236,0.3,7,1933
1933-08-01,13.76,0.321,8,1933
1933-09-01,11.854,0.244,9,1933
1933-10-01,9.238,0.232,10,1933
1933-11-01,5.89,0.201,11,1933
1933-12-01,3.104,0.192,12,1933
1934-01-01,2.476,0.231,1,1934
1934-02-01,3.699,0.251,2,1934
1934-03-01,4.8180000000000005,0.201,3,1934
1934-04-01,8.016,0.259,4,1934
1934-05-01,11.478,0.276,5,1934
1934-06-01,13.402,0.24,6,1934
1934-07-01,14.343,0.296,7,1934
1934-08-01,13.778,0.322,8,1934
1934-09-01,11.727,0.238,9,1934
1934-10-01,9.421,0.192,10,1934
1934-11-01,6.397,0.182,11,1934
1934-12-01,3.985,0.193,12,1934
1935-01-01,2.1750000000000003,0.204,1,1935
1935-02-01,4.125,0.217,2,1935
1935-03-01,5.399,0.187,3,1935
1935-04-01,7.770999999999999,0.256,4,1935
1935-05-01,10.906,0.277,5,1935
1935-06-01,13.326,0.23,6,1935
1935-07-01,14.331,0.292,7,1935
1935-08-01,13.775,0.332,8,1935
1935-09-01,11.999,0.239,9,1935
1935-10-01,9.516,0.198,10,1935
1935-11-01,5.443,0.191,11,1935
1935-12-01,3.423,0.208,12,1935
1936-01-01,2.249,0.221,1,1936
1936-02-01,2.506,0.236,2,1936
1936-03-01,5.031000000000001,0.194,3,1936
1936-04-01,8.126999999999999,0.258,4,1936
1936-05-01,11.251,0.279,5,1936
1936-06-01,13.363,0.243,6,1936
1936-07-01,14.629,0.299,7,1936
1936-08-01,13.86,0.325,8,1936
1936-09-01,12.021,0.246,9,1936
1936-10-01,9.457,0.22,10,1936
1936-11-01,6.2330000000000005,0.188,11,1936
1936-12-01,3.921,0.208,12,1936
1937-01-01,2.4530000000000003,0.196,1,1937
1937-02-01,3.553,0.22,2,1937
1937-03-01,4.851,0.219,3,1937
1937-04-01,8.139999999999999,0.242,4,1937
1937-05-01,11.422,0.288,5,1937
1937-06-01,13.603,0.236,6,1937
1937-07-01,14.375,0.298,7,1937
1937-08-01,14.007,0.325,8,1937
1937-09-01,12.412999999999998,0.247,9,1937
1937-10-01,9.729,0.2,10,1937
1937-11-01,6.356,0.199,11,1937
1937-12-01,3.478,0.211,12,1937
1938-01-01,2.91,0.194,1,1938
1938-02-01,3.417,0.225,2,1938
1938-03-01,5.651,0.192,3,1938
1938-04-01,8.913,0.249,4,1938
1938-05-01,11.456,0.297,5,1938
1938-06-01,13.321,0.238,6,1938
1938-07-01,14.482,0.295,7,1938
1938-08-01,13.963,0.325,8,1938
1938-09-01,12.427,0.249,9,1938
1938-10-01,9.784,0.194,10,1938
1938-11-01,6.53,0.215,11,1938
1938-12-01,3.51,0.213,12,1938
1939-01-01,2.932,0.198,1,1939
1939-02-01,3.232,0.201,2,1939
1939-03-01,4.926,0.196,3,1939
1939-04-01,8.328,0.252,4,1939
1939-05-01,11.524,0.298,5,1939
1939-06-01,13.531,0.256,6,1939
1939-07-01,14.395,0.291,7,1939
1939-08-01,13.932,0.324,8,1939
1939-09-01,11.957999999999998,0.247,9,1939
1939-10-01,9.218,0.185,10,1939
1939-11-01,6.189,0.194,11,1939
1939-12-01,4.959,0.206,12,1939
1940-01-01,2.335,0.2,1,1940
1940-02-01,3.423,0.204,2,1940
1940-03-01,5.424,0.18,3,1940
1940-04-01,8.756,0.247,4,1940
1940-05-01,11.338,0.296,5,1940
1940-06-01,13.583,0.231,6,1940
1940-07-01,14.571,0.295,7,1940
1940-08-01,13.811,0.3229999999999999,8,1940
1940-09-01,12.268,0.234,9,1940
1940-10-01,9.457,0.187,10,1940
1940-11-01,6.0760000000000005,0.186,11,1940
1940-12-01,4.134,0.19,12,1940
1941-01-01,2.7350000000000003,0.199,1,1941
1941-02-01,3.67,0.202,2,1941
1941-03-01,5.212999999999999,0.186,3,1941
1941-04-01,8.575,0.24,4,1941
1941-05-01,11.493,0.282,5,1941
1941-06-01,13.63,0.232,6,1941
1941-07-01,14.694,0.291,7,1941
1941-08-01,14.028,0.322,8,1941
1941-09-01,11.816,0.232,9,1941
1941-10-01,9.71,0.175,10,1941
1941-11-01,5.952999999999999,0.181,11,1941
1941-12-01,3.707,0.192,12,1941
1942-01-01,3.103,0.221,1,1942
1942-02-01,2.857,0.204,2,1942
1942-03-01,5.308,0.186,3,1942
1942-04-01,8.415999999999999,0.238,4,1942
1942-05-01,11.338,0.281,5,1942
1942-06-01,13.578,0.22,6,1942
1942-07-01,14.242,0.293,7,1942
1942-08-01,13.786,0.318,8,1942
1942-09-01,12.146,0.233,9,1942
1942-10-01,9.627,0.186,10,1942
1942-11-01,6.3950000000000005,0.184,11,1942
1942-12-01,3.945,0.19,12,1942
1943-01-01,2.396,0.195,1,1943
1943-02-01,3.513,0.199,2,1943
1943-03-01,5.138,0.184,3,1943
1943-04-01,8.638,0.243,4,1943
1943-05-01,11.485,0.277,5,1943
1943-06-01,13.161,0.23,6,1943
1943-07-01,14.46,0.3,7,1943
1943-08-01,13.774,0.313,8,1943
1943-09-01,12.095999999999998,0.227,9,1943
1943-10-01,9.907,0.176,10,1943
1943-11-01,6.26,0.188,11,1943
1943-12-01,4.2330000000000005,0.187,12,1943
1944-01-01,3.504,0.185,1,1944
1944-02-01,3.591,0.222,2,1944
1944-03-01,5.531000000000001,0.205,3,1944
1944-04-01,8.434,0.243,4,1944
1944-05-01,11.334,0.275,5,1944
1944-06-01,13.478,0.222,6,1944
1944-07-01,14.468,0.284,7,1944
1944-08-01,14.017,0.308,8,1944
1944-09-01,12.45,0.229,9,1944
1944-10-01,9.808,0.17,10,1944
1944-11-01,6.091,0.178,11,1944
1944-12-01,3.434,0.181,12,1944
1945-01-01,2.525,0.186,1,1945
1945-02-01,2.6460000000000004,0.194,2,1945
1945-03-01,5.184,0.171,3,1945
1945-04-01,8.681000000000001,0.236,4,1945
1945-05-01,11.097,0.269,5,1945
1945-06-01,13.328,0.231,6,1945
1945-07-01,14.213,0.287,7,1945
1945-08-01,14.313,0.317,8,1945
1945-09-01,12.225,0.227,9,1945
1945-10-01,9.575,0.171,10,1945
1945-11-01,6.073,0.172,11,1945
1945-12-01,3.158,0.183,12,1945
1946-01-01,2.979,0.188,1,1946
1946-02-01,3.4610000000000003,0.206,2,1946
1946-03-01,5.236000000000001,0.171,3,1946
1946-04-01,8.837,0.223,4,1946
1946-05-01,11.355,0.273,5,1946
1946-06-01,13.298,0.237,6,1946
1946-07-01,14.409,0.289,7,1946
1946-08-01,13.834,0.319,8,1946
1946-09-01,12.064,0.233,9,1946
1946-10-01,9.281,0.17,10,1946
1946-11-01,6.235,0.179,11,1946
1946-12-01,3.134,0.181,12,1946
1947-01-01,2.597,0.184,1,1947
1947-02-01,3.277,0.191,2,1947
1947-03-01,5.801,0.183,3,1947
1947-04-01,8.686,0.227,4,1947
1947-05-01,11.329,0.266,5,1947
1947-06-01,13.459,0.216,6,1947
1947-07-01,14.349,0.284,7,1947
1947-08-01,13.827,0.305,8,1947
1947-09-01,12.166,0.221,9,1947
1947-10-01,10.011,0.1639999999999999,10,1947
1947-11-01,6.407,0.187,11,1947
1947-12-01,3.656,0.177,12,1947
1948-01-01,3.366,0.18,1,1948
1948-02-01,3.22,0.198,2,1948
1948-03-01,4.9190000000000005,0.161,3,1948
1948-04-01,8.498999999999999,0.215,4,1948
1948-05-01,11.537,0.257,5,1948
1948-06-01,13.664,0.214,6,1948
1948-07-01,14.445,0.276,7,1948
1948-08-01,13.896,0.298,8,1948
1948-09-01,12.155,0.22,9,1948
1948-10-01,9.584,0.1669999999999999,10,1948
1948-11-01,6.1850000000000005,0.162,11,1948
1948-12-01,3.491,0.1669999999999999,12,1948
1949-01-01,3.2190000000000003,0.17,1,1949
1949-02-01,2.759,0.185,2,1949
1949-03-01,5.077,0.177,3,1949
1949-04-01,8.344,0.226,4,1949
1949-05-01,11.309,0.255,5,1949
1949-06-01,13.223,0.209,6,1949
1949-07-01,14.199000000000002,0.27,7,1949
1949-08-01,13.826,0.295,8,1949
1949-09-01,11.957,0.212,9,1949
1949-10-01,9.531,0.158,10,1949
1949-11-01,6.148,0.1639999999999999,11,1949
1949-12-01,3.449,0.178,12,1949
1950-01-01,2.008,0.173,1,1950
1950-02-01,2.721,0.182,2,1950
1950-03-01,5.247000000000001,0.15,3,1950
1950-04-01,8.123,0.192,4,1950
1950-05-01,11.297,0.217,5,1950
1950-06-01,13.382,0.196,6,1950
1950-07-01,14.14,0.239,7,1950
1950-08-01,13.46,0.228,8,1950
1950-09-01,11.952,0.204,9,1950
1950-10-01,9.153,0.1639999999999999,10,1950
1950-11-01,5.372000000000001,0.139,11,1950
1950-12-01,3.528,0.152,12,1950
1951-01-01,2.138,0.132,1,1951
1951-02-01,2.332,0.149,2,1951
1951-03-01,5.091,0.141,3,1951
1951-04-01,8.366999999999999,0.175,4,1951
1951-05-01,11.438,0.23,5,1951
1951-06-01,13.25,0.238,6,1951
1951-07-01,14.324000000000002,0.24,7,1951
1951-08-01,14.021,0.251,8,1951
1951-09-01,12.324000000000002,0.216,9,1951
1951-10-01,9.67,0.123,10,1951
1951-11-01,6.2250000000000005,0.161,11,1951
1951-12-01,4.327999999999999,0.154,12,1951
1952-01-01,3.049,0.144,1,1952
1952-02-01,3.3960000000000004,0.18,2,1952
1952-03-01,4.9670000000000005,0.168,3,1952
1952-04-01,8.461,0.225,4,1952
1952-05-01,11.352,0.264,5,1952
1952-06-01,13.442,0.218,6,1952
1952-07-01,14.549,0.276,7,1952
1952-08-01,13.964,0.302,8,1952
1952-09-01,12.238,0.22,9,1952
1952-10-01,9.157,0.166,10,1952
1952-11-01,5.425,0.168,11,1952
1952-12-01,3.659,0.174,12,1952
1953-01-01,2.964,0.166,1,1953
1953-02-01,3.629,0.187,2,1953
1953-03-01,5.712000000000001,0.161,3,1953
1953-04-01,8.892000000000001,0.228,4,1953
1953-05-01,11.514,0.264,5,1953
1953-06-01,13.612,0.216,6,1953
1953-07-01,14.392,0.284,7,1953
1953-08-01,14.059,0.305,8,1953
1953-09-01,12.199000000000002,0.223,9,1953
1953-10-01,9.59,0.161,10,1953
1953-11-01,5.924,0.168,11,1953
1953-12-01,3.998,0.182,12,1953
1954-01-01,2.059,0.148,1,1954
1954-02-01,3.084,0.182,2,1954
1954-03-01,5.148,0.18,3,1954
1954-04-01,8.158,0.218,4,1954
1954-05-01,10.988,0.217,5,1954
1954-06-01,13.4,0.187,6,1954
1954-07-01,14.241,0.228,7,1954
1954-08-01,13.868,0.248,8,1954
1954-09-01,12.098,0.204,9,1954
1954-10-01,9.546,0.144,10,1954
1954-11-01,6.579,0.143,11,1954
1954-12-01,3.559,0.147,12,1954
1955-01-01,3.412,0.152,1,1955
1955-02-01,3.137,0.141,2,1955
1955-03-01,4.585,0.121,3,1955
1955-04-01,8.136000000000001,0.16,4,1955
1955-05-01,11.191999999999998,0.209,5,1955
1955-06-01,13.56,0.148,6,1955
1955-07-01,14.242,0.177,7,1955
1955-08-01,14.283,0.216,8,1955
1955-09-01,11.954,0.162,9,1955
1955-10-01,9.735,0.107,10,1955
1955-11-01,5.973,0.135,11,1955
1955-12-01,3.306,0.115,12,1955
1956-01-01,2.466,0.099,1,1956
1956-02-01,2.781,0.168,2,1956
1956-03-01,4.888999999999999,0.109,3,1956
1956-04-01,7.922000000000001,0.144,4,1956
1956-05-01,10.720999999999998,0.195,5,1956
1956-06-01,13.16,0.089,6,1956
1956-07-01,14.18,0.093,7,1956
1956-08-01,13.189,0.0819999999999999,8,1956
1956-09-01,11.783,0.135,9,1956
1956-10-01,8.927999999999997,0.093,10,1956
1956-11-01,5.738,0.134,11,1956
1956-12-01,3.5980000000000003,0.109,12,1956
1957-01-01,2.488,0.1,1,1957
1957-02-01,3.12,0.108,2,1957
1957-03-01,5.0360000000000005,0.085,3,1957
1957-04-01,8.366,0.187,4,1957
1957-05-01,11.259,0.138,5,1957
1957-06-01,13.783,0.193,6,1957
1957-07-01,14.129,0.204,7,1957
1957-08-01,14.082,0.252,8,1957
1957-09-01,12.312,0.301,9,1957
1957-10-01,9.496,0.1369999999999999,10,1957
1957-11-01,6.391,0.104,11,1957
1957-12-01,4.327999999999999,0.087,12,1957
1958-01-01,3.5740000000000003,0.114,1,1958
1958-02-01,3.695,0.173,2,1958
1958-03-01,5.452999999999999,0.084,3,1958
1958-04-01,8.52,0.103,4,1958
1958-05-01,11.518999999999998,0.089,5,1958
1958-06-01,13.187,0.106,6,1958
1958-07-01,14.438,0.199,7,1958
1958-08-01,13.597,0.0819999999999999,8,1958
1958-09-01,11.845,0.072,9,1958
1958-10-01,9.375,0.092,10,1958
1958-11-01,6.26,0.06,11,1958
1958-12-01,3.822,0.078,12,1958
1959-01-01,2.959,0.077,1,1959
1959-02-01,3.33,0.126,2,1959
1959-03-01,5.854,0.199,3,1959
1959-04-01,8.818999999999997,0.179,4,1959
1959-05-01,11.323,0.062,5,1959
1959-06-01,13.577,0.063,6,1959
1959-07-01,14.449000000000002,0.131,7,1959
1959-08-01,13.853,0.084,8,1959
1959-09-01,11.946,0.118,9,1959
1959-10-01,9.16,0.115,10,1959
1959-11-01,5.752000000000001,0.077,11,1959
1959-12-01,3.77,0.055,12,1959
1960-01-01,2.713,0.086,1,1960
1960-02-01,3.798,0.125,2,1960
1960-03-01,4.303,0.077,3,1960
1960-04-01,8.133,0.088,4,1960
1960-05-01,10.872,0.156,5,1960
1960-06-01,13.484000000000002,0.08,6,1960
1960-07-01,14.198,0.072,7,1960
1960-08-01,13.825,0.079,8,1960
1960-09-01,12.095,0.099,9,1960
1960-10-01,9.497,0.063,10,1960
1960-11-01,5.827999999999999,0.141,11,1960
1960-12-01,4.259,0.056,12,1960
1961-01-01,2.926,0.089,1,1961
1961-02-01,3.683,0.125,2,1961
1961-03-01,5.589,0.049,3,1961
1961-04-01,8.631,0.116,4,1961
1961-05-01,11.624,0.104,5,1961
1961-06-01,13.702,0.154,6,1961
1961-07-01,14.288,0.079,7,1961
1961-08-01,13.849,0.142,8,1961
1961-09-01,12.247,0.069,9,1961
1961-10-01,9.328,0.138,10,1961
1961-11-01,6.205,0.06,11,1961
1961-12-01,3.5,0.039,12,1961
1962-01-01,3.003,0.075,1,1962
1962-02-01,3.696,0.064,2,1962
1962-03-01,5.53,0.128,3,1962
1962-04-01,8.54,0.178,4,1962
1962-05-01,11.128,0.062,5,1962
1962-06-01,13.427,0.267,6,1962
1962-07-01,14.205,0.074,7,1962
1962-08-01,13.713,0.103,8,1962
1962-09-01,12.018,0.255,9,1962
1962-10-01,9.468,0.202,10,1962
1962-11-01,6.283,0.119,11,1962
1962-12-01,3.94,0.068,12,1962
1963-01-01,2.901,0.08,1,1963
1963-02-01,4.02,0.108,2,1963
1963-03-01,5.097,0.102,3,1963
1963-04-01,8.173,0.058,4,1963
1963-05-01,11.045,0.102,5,1963
1963-06-01,13.412,0.097,6,1963
1963-07-01,14.505999999999998,0.098,7,1963
1963-08-01,14.309,0.061,8,1963
1963-09-01,12.555,0.126,9,1963
1963-10-01,9.943,0.099,10,1963
1963-11-01,6.561,0.095,11,1963
1963-12-01,3.75,0.0819999999999999,12,1963
1964-01-01,2.881,0.171,1,1964
1964-02-01,3.028,0.116,2,1964
1964-03-01,4.865,0.076,3,1964
1964-04-01,7.922000000000001,0.077,4,1964
1964-05-01,10.905,0.084,5,1964
1964-06-01,13.459,0.068,6,1964
1964-07-01,14.300999999999998,0.125,7,1964
1964-08-01,13.678,0.178,8,1964
1964-09-01,11.604,0.065,9,1964
1964-10-01,8.831999999999997,0.063,10,1964
1964-11-01,5.9830000000000005,0.041,11,1964
1964-12-01,3.458,0.046,12,1964
1965-01-01,2.862,0.069,1,1965
1965-02-01,3.036,0.084,2,1965
1965-03-01,5.182,0.125,3,1965
1965-04-01,7.989999999999998,0.078,4,1965
1965-05-01,11.222,0.174,5,1965
1965-06-01,13.308,0.223,6,1965
1965-07-01,14.078,0.139,7,1965
1965-08-01,13.807,0.086,8,1965
1965-09-01,11.73,0.083,9,1965
1965-10-01,9.488,0.07,10,1965
1965-11-01,5.86,0.076,11,1965
1965-12-01,3.766,0.099,12,1965
1966-01-01,2.49,0.059,1,1966
1966-02-01,3.29,0.111,2,1966
1966-03-01,5.527,0.125,3,1966
1966-04-01,8.161,0.068,4,1966
1966-05-01,11.2,0.064,5,1966
1966-06-01,13.587,0.161,6,1966
1966-07-01,14.569,0.112,7,1966
1966-08-01,13.731,0.101,8,1966
1966-09-01,12.133,0.107,9,1966
1966-10-01,9.153,0.073,10,1966
1966-11-01,5.968999999999999,0.074,11,1966
1966-12-01,3.382,0.052,12,1966
1967-01-01,2.71,0.07,1,1967
1967-02-01,2.905,0.126,2,1967
1967-03-01,5.396,0.079,3,1967
1967-04-01,8.458,0.11,4,1967
1967-05-01,11.632,0.077,5,1967
1967-06-01,13.194,0.071,6,1967
1967-07-01,14.331,0.1689999999999999,7,1967
1967-08-01,13.821,0.107,8,1967
1967-09-01,12.053999999999998,0.058,9,1967
1967-10-01,9.809,0.045,10,1967
1967-11-01,6.176,0.042,11,1967
1967-12-01,3.915,0.05,12,1967
1968-01-01,2.353,0.094,1,1968
1968-02-01,3.245,0.124,2,1968
1968-03-01,6.117000000000001,0.069,3,1968
1968-04-01,8.455,0.143,4,1968
1968-05-01,11.068,0.111,5,1968
1968-06-01,13.204,0.187,6,1968
1968-07-01,14.026,0.089,7,1968
1968-08-01,13.524,0.08,8,1968
1968-09-01,11.62,0.19,9,1968
1968-10-01,9.453,0.138,10,1968
1968-11-01,5.891,0.062,11,1968
1968-12-01,3.24,0.053,12,1968
1969-01-01,1.966,0.053,1,1969
1969-02-01,2.45,0.092,2,1969
1969-03-01,5.131,0.106,3,1969
1969-04-01,8.575999999999999,0.125,4,1969
1969-05-01,11.354,0.077,5,1969
1969-06-01,13.475,0.119,6,1969
1969-07-01,14.218,0.109,7,1969
1969-08-01,13.804,0.08,8,1969
